"","Item_Number","Set_Name","Amazon_Price","Year","Pages","unique_pieces","Theme","Pieces","Price","Ages","Minifigures","Packaging","Weight","Availability","Size"
"980","30328","Town Rescue - Bird",NA,2019,NA,NA,"NA","NA",NA,"Ages_NA",NA,"NA","NA","NA","Small"
"981","30329","My First Giraffe",NA,2020,NA,"4","Duplo","5",NA,"Ages_NA",NA,"Polybag","NA","NA","Large"
"982","30330","Birthday Cake",NA,2020,NA,"8","Duplo","9",NA,"Ages_NA",NA,"Polybag","NA","NA","Large"
"983","30339","Traffic Light Patrol",NA,2018,NA,"24","Juniors","30",NA,"Ages_NA",1,"Polybag","NA","NA","Small"
"984","30340","Emmet's 'Piece' Offering",NA,2019,NA,"18","The LEGO Movie 2","44",NA,"Ages_NA",1,"Polybag","NA","Retail","Small"
"985","30341","Monkie Kid's Delivery Bike",NA,2020,NA,"18","Monkie Kid","22",NA,"Ages_5+",1,"Polybag","NA","LEGO exclusive","Small"
"986","30342","Lamborghini Huracán Super Trofeo EVO",NA,2020,NA,"32","Speed Champions","70",NA,"Ages_NA",NA,"Polybag","NA","Retail - limited","Small"
"987","30356","Hot Dog Stand",NA,2018,NA,"34","City","43",NA,"Ages_5 - 12",1,"Polybag","NA","Promotional","Small"
"988","30357","Road Worker",NA,2018,NA,"33","City","58",NA,"Ages_5 - 12",1,"Polybag","0.04Kg (0.08 lb)","Retail - limited","Small"
"989","30358","Dragster",NA,2018,NA,"30","City","40",NA,"Ages_5 - 12",1,"Polybag","0.04Kg (0.09 lb)","Retail - limited","Small"
"990","30359","Police Water Plane",NA,2018,NA,"36","City","48",NA,"Ages_5 - 12",1,"Polybag","0.04Kg (0.08 lb)","Retail - limited","Small"
"991","30360","Arctic Ice Saw",NA,2018,NA,"35","City","43",NA,"Ages_5 - 12",1,"Polybag","0.04Kg (0.09 lb)","Retail - limited","Small"
"992","30361","Fire ATV",NA,2019,NA,"26","City","39",NA,"Ages_5+",1,"Polybag","0.04Kg (0.08 lb)","Promotional","Small"
"993","30362","Sky Police Jetpack",NA,2019,NA,"27","City","33",NA,"Ages_5+",2,"Polybag","0.03Kg (0.06 lb)","NA","Small"
"994","30363","Race Boat",NA,2019,NA,"29","City","34",NA,"Ages_5+",1,"Polybag","0.03Kg (0.07 lb)","Retail - limited","Small"
"995","30364","Popcorn Cart",NA,2019,NA,"26","City","43",NA,"Ages_5+",1,"Polybag","0.04Kg (0.09 lb)","Retail","Small"
"996","30365","Space Satellite",NA,2019,NA,"24","City","36",NA,"Ages_5+",1,"Polybag","0.03Kg (0.06 lb)","Retail - limited","Small"
"997","30366","Police Car",NA,2020,NA,"23","City","37",NA,"Ages_5+",1,"Polybag","0.03Kg (0.07 lb)","Retail - limited","Small"
"998","30367","Police Helicopter",NA,2020,NA,"31","City","39",NA,"Ages_5+",1,"Polybag","NA","Retail - limited","Small"
"999","30368","Fire Rescue Water Scooter",NA,2020,NA,"26","City","33",NA,"Ages_5+",1,"Polybag","0.04Kg (0.09 lb)","Retail - limited","Small"
"1000","30369","Beach Buggy",NA,2020,NA,"29","City","45",NA,"Ages_5+",1,"Polybag","0.04Kg (0.09 lb)","LEGO exclusive","Small"
"1001","30370","Ocean Diver",NA,2020,NA,"20","City","22",NA,"Ages_5+",1,"Polybag","0.03Kg (0.06 lb)","Retail - limited","Small"
"1002","30380","Kylo Ren's Shuttle",NA,2018,NA,"15","Star Wars","33",NA,"Ages_6 - 12",NA,"Polybag","0.03Kg (0.06 lb)","NA","Small"
"1003","30381","Imperial TIE Fighter",NA,2018,NA,"20","Star Wars","42",NA,"Ages_NA",NA,"Polybag","NA","NA","Small"
"1004","30382","Baby Velociraptor Playpen",NA,2018,NA,"25","Jurassic World","48",NA,"Ages_6 - 12",NA,"Polybag","NA","Promotional","Small"
"1005","30383","Naboo Starfighter",NA,2019,NA,"33","Star Wars","48",NA,"Ages_NA",NA,"Polybag","NA","NA","Small"
"1006","30384","Snowspeeder",NA,2019,NA,"25","Star Wars","49",NA,"Ages_6+",NA,"Polybag","NA","Retail","Small"
"1007","30385","Super Mushroom Surprise",NA,2020,NA,"15","Super Mario","18",NA,"Ages_NA",1,"Polybag","NA","Retail - limited","Small"
"1008","30386","Poe Dameron's X-wing Fighter",NA,2020,NA,"27","Star Wars","72",NA,"Ages_NA",NA,"Polybag","NA","NA","Small"
"1009","30393","Steve and Creeper Set",NA,2019,NA,"30","Minecraft","36",NA,"Ages_NA",2,"Polybag","NA","NA","Small"
"1010","30394","The Skeleton Defense",NA,2020,NA,"24","Minecraft","31",NA,"Ages_NA",2,"Polybag","NA","Retail","Small"
"1011","30403","Olivia's Remote Control Boat",NA,2018,NA,"23","Friends","25",NA,"Ages_6 - 10",1,"Polybag","NA","LEGO exclusive","Small"
"1012","30404","Friendship Flower",NA,2018,NA,"22","Friends","100",NA,"Ages_7 - 12",NA,"Polybag","NA","LEGO exclusive","Small"
"1013","30405","Stephanie's Hockey Practice",NA,2018,NA,"27","Friends","35",NA,"Ages_6 - 10",1,"Polybag","NA","NA","Small"
"1014","30406","Unikitty Roller Coaster Wagon",NA,2018,NA,"28","Unikitty","46",NA,"Ages_5 - 10",1,"Polybag","NA","LEGO exclusive","Small"
"1015","30407","Harry's Journey to Hogwarts",NA,2018,NA,"23","Harry Potter","40",NA,"Ages_6+",1,"Polybag","NA","Retail - limited","Small"
"1016","30408","Tulips",NA,2019,NA,"28","Friends","90",NA,"Ages_NA",NA,"Polybag","NA","NA","Small"
"1017","30409","Emma's Bumper Cars",NA,2019,NA,"34","Friends","66",NA,"Ages_NA",1,"Polybag","NA","Retail - limited","Small"
"1018","30410","Mia's Water Fun",NA,2019,NA,"24","Friends","28",NA,"Ages_NA",1,"Polybag","NA","Retail","Small"
"1019","30411","Chocolate Box & Flower",NA,2020,NA,"32","Friends","75",NA,"Ages_5+",NA,"Polybag","0.05Kg (0.12 lb)","Retail - limited","Small"
"1020","30412","Park Picnic",NA,2020,NA,"29","Friends","44",NA,"Ages_NA",1,"Polybag","NA","Retail","Small"
"1021","30420","Harry Potter and Hedwig: Owl Delivery",NA,2020,NA,"19","Harry Potter","31",NA,"Ages_NA",1,"Polybag","NA","LEGO exclusive","Small"
"1022","30450","Royal Talon Fighter",NA,2018,NA,"25","Marvel Super Heroes","59",NA,"Ages_6 - 12",NA,"Polybag","NA","Retail - limited","Small"
"1023","30451","Spider-Man's Mini Spider Crawler",NA,2019,NA,"21","Marvel Super Heroes","73",NA,"Ages_NA",1,"Polybag","NA","NA","Small"
"1024","30452","Iron Man and Dum-E",NA,2019,NA,"28","Marvel Super Heroes","38",NA,"Ages_NA",1,"Polybag","NA","NA","Small"
"1025","30453","Captain Marvel and Nick Fury",NA,2020,NA,"28","Marvel Super Heroes","32",NA,"Ages_6+",2,"Polybag","NA","NA","Small"
"1026","30460","Rex's Plantimal Ambush",NA,2019,NA,"23","The LEGO Movie 2","32",NA,"Ages_6+",1,"Polybag","NA","Retail - limited","Small"
"1027","30461","Podracer",NA,2019,NA,"27","Star Wars","58",NA,"Ages_6+",NA,"Polybag","NA","NA","Small"
"1028","30463","Chef Enzo's Haunted Hotdog Stand",NA,2020,NA,"26","Hidden Side","38",NA,"Ages_NA",1,"Polybag","NA","Promotional","Small"
"1029","30464","El Fuego's Stunt Cannon",NA,2020,NA,"28","Hidden Side","46",NA,"Ages_NA",1,"Polybag","NA","LEGO exclusive","Small"
"1030","30498","Imperial AT-Hauler",NA,2018,NA,"23","Star Wars","49",NA,"Ages_NA",NA,"Polybag","NA","NA","Small"
"1031","30499","Robot/Vehicle Free Builds - Make It Yours",NA,2018,NA,"30","Miscellaneous","56",NA,"Ages_NA",NA,"Polybag","NA","Promotional","Small"
"1032","30525","The Guardians' Ship",NA,2018,NA,"36","Marvel Super Heroes","69",NA,"Ages_6 - 12",NA,"Polybag","NA","NA","Small"
"1033","30526","The Mini Ultimate Batmobile",NA,2018,NA,"39","The LEGO Batman Movie","84",NA,"Ages_7 - 14",NA,"Polybag","NA","NA","Small"
"1034","30527","Lucy vs. Alien Invader",NA,2019,NA,"25","The LEGO Movie 2","44",NA,"Ages_NA",1,"Polybag","NA","NA","Small"
"1035","30528","Mini Master-Building MetalBeard",NA,2019,NA,"30","The LEGO Movie 2","42",NA,"Ages_NA",1,"Polybag","NA","Retail","Small"
"1036","30529","Mini Master-Building Emmet",NA,2019,NA,"33","The LEGO Movie 2","49",NA,"Ages_NA",1,"Polybag","NA","Retail - limited","Small"
"1037","30530","WU-CRU Target Training",NA,2018,NA,"27","Ninjago","46",NA,"Ages_6 - 12",2,"Polybag","NA","NA","Small"
"1038","30531","Sons of Garmadon",NA,2018,NA,"24","Ninjago","33",NA,"Ages_7 - 12",1,"Polybag","NA","Retail","Small"
"1039","30532","Turbo",NA,2018,NA,"32","Ninjago","61",NA,"Ages_NA",1,"Polybag","NA","NA","Small"
"1040","30533","Sam-X",NA,2019,NA,"23","Ninjago","56",NA,"Ages_NA",NA,"Polybag","NA","NA","Small"
"1041","30534","Ninja Workout",NA,2019,NA,"23","Ninjago","31",NA,"Ages_6+",1,"Polybag","NA","NA","Small"
"1042","30535","Fire Flight",NA,2019,NA,"30","Ninjago","54",NA,"Ages_6+",1,"Polybag","NA","NA","Small"
"1043","30536","Combo Charger",NA,2020,NA,"35","Ninjago","71",NA,"Ages_NA",NA,"Polybag","NA","NA","Small"
"1044","30537","Merchant Avatar Jay",NA,2020,NA,"29","Ninjago","47",NA,"Ages_NA",1,"Polybag","NA","NA","Small"
"1045","30540","Yellow Flyer",NA,2018,NA,"29","Creator","43",NA,"Ages_6 - 12",NA,"Polybag","NA","NA","Small"
"1046","30541","Animal Free Builds - Make It Yours",NA,2018,NA,"6","Miscellaneous","10",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1047","30542","Cute Pug",NA,2018,NA,"32","Creator","68",NA,"Ages_6 - 12",NA,"Polybag","NA","Retail - limited","Small"
"1048","30543","Christmas Train",NA,2018,NA,"29","Creator","66",NA,"Ages_6 - 12",NA,"Polybag","0.04Kg (0.09 lb)","Retail - limited","Small"
"1049","30545","Fish Free Builds - Make It Yours",NA,2019,NA,"22","Miscellaneous","39",NA,"Ages_5+",NA,"Polybag","NA","LEGO exclusive","Small"
"1050","30547","Dragon Hunter",NA,2018,NA,"36","Ninjago","61",NA,"Ages_7 - 12",1,"Polybag","NA","NA","Small"
"1051","30548","Build Your Own Birds - Make It Yours",NA,2020,NA,"15","Miscellaneous","26",NA,"Ages_5+",NA,"Polybag","0.01Kg (0.03 lb)","LEGO exclusive","Small"
"1052","30549","Build Your Own Vehicles - Make It Yours",NA,2020,NA,"24","Miscellaneous","59",NA,"Ages_NA",NA,"Polybag","0.03Kg (0.07 lb)","LEGO exclusive","Small"
"1053","30550","Easter Bunny",NA,2020,NA,"33","Creator","67",NA,"Ages_NA",NA,"Polybag","0.04Kg (0.09 lb)","LEGO exclusive","Small"
"1054","30552","Ariel's Underwater Symphony",NA,2018,NA,"34","Disney","51",NA,"Ages_5 - 10",1,"Polybag","0.03Kg (0.07 lb)","NA","Small"
"1055","30553","Elsa's Winter Throne",NA,2019,NA,"29","Disney","42",NA,"Ages_5+",1,"Polybag","NA","Retail - limited","Small"
"1056","30554","Cinderella Mini Castle",NA,2020,NA,"32","Disney","43",NA,"Ages_NA",1,"Polybag","NA","NA","Small"
"1057","30555","Poppy's Carriage",NA,2020,NA,"30","Trolls World Tour","51",NA,"Ages_NA",1,"Polybag","NA","Retail","Small"
"1058","30556","Mini Frame",NA,2020,NA,"13","Dots","85",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1059","30571","Pelican",NA,2019,NA,"33","Creator","62",NA,"Ages_6+",NA,"Polybag","0.04Kg (0.08 lb)","Retail - limited","Small"
"1060","30572","Race Car",NA,2019,NA,"31","Creator","68",NA,"Ages_NA",NA,"Polybag","NA","NA","Small"
"1061","30573","Santa",NA,2019,NA,"35","Creator","67",NA,"Ages_6+",NA,"Polybag","0.04Kg (0.08 lb)","LEGO exclusive","Small"
"1062","30574","Cat",NA,2020,NA,"21","Creator","55",NA,"Ages_NA",NA,"Polybag","0.03Kg (0.07 lb)","Retail - limited","Small"
"1063","30575","Train",NA,2020,NA,"36","Creator","59",NA,"Ages_6+",NA,"Polybag","0.04Kg (0.09 lb)","NA","Small"
"1064","30576","Holiday Tree",NA,2020,NA,"27","Creator","70",NA,"Ages_NA",NA,"Polybag","0.04Kg (0.09 lb)","LEGO exclusive","Small"
"1065","30614","Lex Luthor",NA,2018,NA,"4","DC Comics Super Heroes","4",NA,"Ages_6 - 12",1,"Polybag","NA","Retail - limited","Small"
"1066","30615","Edna Mode",NA,2018,NA,"4","Disney","4",NA,"Ages_6 - 12",1,"Polybag","NA","Promotional","Small"
"1067","30617","Green Lantern Jessica Cruz",NA,2018,NA,"4","DC Comics Super Heroes","4",NA,"Ages_NA",1,"Polybag","NA","Promotional","Small"
"1068","30620","Star-Stuck Emmet",NA,2019,NA,"29","The LEGO Movie 2","41",NA,"Ages_NA",1,"Polybag","NA","Promotional","Small"
"1069","30623","SHAZAM!",NA,2019,NA,"5","DC Comics Super Heroes","5",NA,"Ages_6+",1,"Polybag","NA","NA","Small"
"1070","30624","Obi-Wan Kenobi - Collectable Minifigure",NA,2019,NA,"10","Star Wars","12",NA,"Ages_NA",1,"Polybag","NA","LEGO exclusive","Small"
"1071","30628","Monster Book of Monsters",NA,2020,NA,"90","Harry Potter","320",NA,"Ages_10+",1,"Box","NA","LEGO exclusive","Small"
"1072","31071","Drone Explorer",NA,2018,NA,"56","Creator","109",NA,"Ages_7 - 12",NA,"Box","0.17Kg (0.37 lb)","Retail","Small"
"1073","31072","Extreme Engines",NA,2018,NA,"53","Creator","109",NA,"Ages_6 - 12",NA,"Box","0.19Kg (0.42 lb)","Retail","Small"
"1074","31073","Mythical Creatures",NA,2018,NA,"66","Creator","223",NA,"Ages_7 - 12",NA,"Box","0.3Kg (0.66 lb)","Retail","Small"
"1075","31074","Rocket Rally Car",NA,2018,NA,"104","Creator","241",NA,"Ages_7 - 12",NA,"Box","0.44Kg (0.97 lb)","Retail","Small"
"1076","31075","Outback Adventures",NA,2018,NA,"103","Creator","225",NA,"Ages_7 - 12",1,"Box","0.39Kg (0.87 lb)","Retail","Small"
"1077","31076","Daredevil Stunt Plane",NA,2018,NA,"86","Creator","200",NA,"Ages_7 - 12",1,"Box","NA","Retail","Small"
"1078","31077","Modular Sweet Surprises",NA,2018,NA,"187","Creator","396",NA,"Ages_8 - 12",3,"Box","0.72Kg (1.58 lb)","Retail","Small"
"1079","31078","Tree House Treasures ",NA,2018,NA,"119","Creator","260",NA,"Ages_NA",2,"Box","NA","NA","Small"
"1080","31079","Sunshine Surfer Van",NA,2018,NA,"160","Creator","379",NA,"Ages_8 - 12",2,"Box","0.6Kg (1.32 lb)","Retail","Small"
"1081","31080","Modular Winter Vacation",NA,2018,NA,"142","Creator","374",NA,"Ages_7 - 12",2,"Box","NA","Retail","Small"
"1082","31081","Modular Skate House",NA,2018,NA,"169","Creator","422",NA,"Ages_8 - 12",2,"Box","0.81Kg (1.78 lb)","Retail","Small"
"1083","31083","Cruising Adventures",NA,2018,NA,"246","Creator","597",NA,"Ages_NA",3,"Box","1.19Kg (2.62 lb)","Retail","Small"
"1084","31084","Pirate Roller Coaster",NA,2018,NA,"277","Creator","923",NA,"Ages_9 - 14",5,"Box","1.94Kg (4.27 lb)","Retail","Small"
"1085","31085","Mobile Stunt Show",NA,2018,NA,"212","Creator","581",NA,"Ages_NA",2,"Box","NA","Retail","Small"
"1086","31086","Futuristic Flyer",NA,2019,NA,"65","Creator","157",NA,"Ages_7+",NA,"Box","0.27Kg (0.59 lb)","Retail","Small"
"1087","31087","Dune Buggy",NA,2019,NA,"65","Creator","147",NA,"Ages_NA",NA,"Box","0.25Kg (0.55 lb)","Retail","Small"
"1088","31088","Deep Sea Creatures",NA,2019,NA,"83","Creator","230",NA,"Ages_7+",NA,"Box","0.31Kg (0.68 lb)","Retail","Small"
"1089","31089","Sunset Track Racer",NA,2019,NA,"81","Creator","221",NA,"Ages_7+",NA,"Box","0.38Kg (0.84 lb)","Retail","Small"
"1090","31090","Underwater Robot",NA,2019,NA,"81","Creator","207",NA,"Ages_7+",NA,"Box","0.36Kg (0.79 lb)","Retail","Small"
"1091","31091","Shuttle Transporter",NA,2019,NA,"122","Creator","341",NA,"Ages_7+",NA,"Box","0.51Kg (1.12 lb)","Retail","Small"
"1092","31092","Helicopter Adventure",NA,2019,NA,"68","Creator","114",NA,"Ages_NA",NA,"Box","0.19Kg (0.42 lb)","Retail","Small"
"1093","31093","Riverside Houseboat",NA,2019,NA,"158","Creator","396",NA,"Ages_7+",2,"Box","0.67Kg (1.48 lb)","Retail","Small"
"1094","31094","Race Plane",NA,2019,NA,"134","Creator","333",NA,"Ages_7+",1,"Box","0.64Kg (1.41 lb)","Retail","Small"
"1095","31095","Fairground Carousel",NA,2019,NA,"222","Creator","595",NA,"Ages_8+",3,"Box","NA","Retail","Small"
"1096","31096","Twin-Rotor Helicopter",NA,2019,NA,"200","Creator","569",NA,"Ages_9+",1,"Box","NA","Retail","Small"
"1097","31097","Townhouse Pet Shop & Café",NA,2019,NA,"290","Creator","969",NA,"Ages_9+",3,"Box","1.7Kg (3.74 lb)","Retail","Small"
"1098","31098","Outback Cabin",NA,2019,NA,"140","Creator","305",NA,"Ages_7+",2,"Box","0.54Kg (1.19 lb)","Retail","Small"
"1099","31099","Propeller Plane",NA,2020,NA,"50","Creator","128",NA,"Ages_NA",NA,"Box","0.17Kg (0.37 lb)","Retail","Small"
"1100","31100","Sports Car",NA,2020,NA,"60","Creator","134",NA,"Ages_NA",NA,"Box","0.22Kg (0.48 lb)","Retail","Small"
"1101","31101","Monster Truck",NA,2020,NA,"54","Creator","163",NA,"Ages_7+",NA,"Box","0.25Kg (0.55 lb)","Retail","Small"
"1102","31102","Fire Dragon",NA,2020,NA,"80","Creator","234",NA,"Ages_7+",NA,"Box","0.34Kg (0.75 lb)","Retail","Small"
"1103","31103","Rocket Truck",NA,2020,NA,"90","Creator","198",NA,"Ages_7+",NA,"Box","0.38Kg (0.84 lb)","Retail","Small"
"1104","31104","Monster Burger Truck",NA,2020,NA,"183","Creator","499",NA,"Ages_8+",2,"Box","0.93Kg (2.05 lb)","Retail","Small"
"1105","31105","Townhouse Toy Store",NA,2020,NA,"194","Creator","554",NA,"Ages_8+",2,"Box","0.88Kg (1.94 lb)","Retail","Small"
"1106","31107","Space Rover Explorer",NA,2020,NA,"206","Creator","510",NA,"Ages_8+",1,"Box","0.75Kg (1.65 lb)","Retail","Small"
"1107","31108","Caravan Family Holiday",NA,2020,NA,"328","Creator","766",NA,"Ages_9+",3,"Box","1.37Kg (3.02 lb)","Retail","Small"
"1108","31109","Pirate Ship",NA,2020,NA,"359","Creator","1264",NA,"Ages_9+",4,"Box","2.04Kg (4.49 lb)","Retail","Small"
"1109","31111",NA,"€7.65",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1110","31114",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1111","31117",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1112","31120",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1113","31124",NA,"€7.65",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1114","31127",NA,"€14.02",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1115","31130",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1116","31135",NA,"€14.65",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1117","31197","Andy Warhol's Marilyn Monroe",NA,2020,NA,"27","Art","3341",NA,"Ages_18+",NA,"Box","1.44Kg (3.17 lb)","LEGO exclusive","Small"
"1118","31198","The Beatles",NA,2020,NA,"35","Art","2933",NA,"Ages_18+",NA,"Box","1.52Kg (3.35 lb)","LEGO exclusive","Small"
"1119","31199","Marvel Studios Iron Man",NA,2020,NA,"35","Art","3167",NA,"Ages_18+",NA,"Box","1.7Kg (3.74 lb)","LEGO exclusive","Small"
"1120","31200","Star Wars The Sith",NA,2020,NA,"32","Art","3406",NA,"Ages_18+",NA,"Box","1.69Kg (3.72 lb)","LEGO exclusive","Small"
"1121","31202",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1122","31207",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1123","31208",NA,"-",NA,NA,NA,NA,NA,NA,"Ages_NA",NA,NA,NA,NA,NA
"1124","4000025","LEGO Ferguson Tractor",NA,2018,NA,NA,"Miscellaneous","NA",NA,"Ages_NA",NA,"Box","NA","Not sold","Small"
"1125","4000026","LEGO House Tree of Creativity",NA,2018,NA,"132","Promotional","837",NA,"Ages_NA",1,"Box","NA","Promotional","Small"
"1126","4000028","House",NA,2018,NA,NA,"Classic","64",NA,"Ages_NA",NA,"Box","NA","Retail - limited","Small"
"1127","4000029","Windmill",NA,2018,NA,NA,"Classic","45",NA,"Ages_NA",NA,"Box","NA","Retail - limited","Small"
"1128","4000030","Truck",NA,2018,NA,NA,"Classic","44",NA,"Ages_NA",NA,"Box","NA","Retail - limited","Small"
"1129","4000031","Exclusive T. rex",NA,2018,NA,"24","Jurassic World","70",NA,"Ages_6+",NA,"Box","NA","Not sold","Small"
"1130","4000034","LEGO System House",NA,2019,NA,NA,"Miscellaneous","NA",NA,"Ages_NA",NA,"Box","NA","Not sold","Small"
"1131","4000036","LEGO Play Day polybag",NA,2019,NA,"23","Miscellaneous","39",NA,"Ages_6+",5,"Polybag","NA","Not sold","Small"
"1132","4002018","Santa and Reindeer",NA,2018,NA,"281","Miscellaneous","1099",NA,"Ages_NA",3,"Box","NA","Not sold","Small"
"1133","4002019","Christmas X-wing",NA,2019,NA,NA,"Star Wars","1038",NA,"Ages_10+",3,"Box","NA","Not sold","Small"
"1134","4002020","Employee Christmas Gift - 40 Years of hands-on learning",NA,2020,NA,NA,"Miscellaneous","919",NA,"Ages_10+",1,"Box","NA","Not sold","Small"
"1135","40186","Year of the Pig",NA,2019,NA,"48","Seasonal","152",NA,"Ages_7+",NA,"Box","0.17Kg (0.36 lb)","LEGO exclusive","Small"
"1136","40187","Flower Display",NA,2018,NA,"27","Seasonal","100",NA,"Ages_7+",NA,"Box","NA","LEGO exclusive","Small"
"1137","40188","Pencil Pot",NA,2018,NA,"79","Miscellaneous","187",NA,"Ages_7+",1,"Box","0.28Kg (0.63 lb)","Retail - limited","Small"
"1138","40197","Wedding Favour Set 2018",NA,2018,NA,"61","Miscellaneous","132",NA,"Ages_7+",2,"Box","NA","LEGO exclusive","Small"
"1139","40198","LEGO Ludo Game",NA,2018,NA,"114","Miscellaneous","389",NA,"Ages_7+",16,"Box","0.75Kg (1.66 lb)","LEGO exclusive","Small"
"1140","40199","Billund Airport ",NA,2018,NA,"68","Miscellaneous","286",NA,"Ages_NA",NA,"Box","NA","Retail - limited","Small"
"1141","40235","Year of the Dog",NA,2018,NA,"61","Seasonal","156",NA,"Ages_7+",NA,"Box","0.17Kg (0.36 lb)","LEGO exclusive","Small"
"1142","40270","Valentine's Bee",NA,2018,NA,"59","BrickHeadz","140",NA,"Ages_10+",NA,"Box","NA","LEGO exclusive","Small"
"1143","40271","Easter Bunny",NA,2018,NA,"56","BrickHeadz","126",NA,"Ages_10+",NA,"Box","NA","LEGO exclusive","Small"
"1144","40272","Halloween Witch",NA,2018,NA,"61","BrickHeadz","151",NA,"Ages_10+",NA,"Box","0.16Kg (0.35 lb)","LEGO exclusive","Small"
"1145","40273","Thanksgiving Turkey",NA,2018,NA,"48","BrickHeadz","114",NA,"Ages_10+",NA,"Box","0.14Kg (0.3 lb)","LEGO exclusive","Small"
"1146","40274","Mr. & Mrs. Claus",NA,2018,NA,"109","BrickHeadz","341",NA,"Ages_10+",NA,"Box","0.3Kg (0.67 lb)","LEGO exclusive","Small"
"1147","40276","Walrus",NA,2018,NA,"21","Promotional","55",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1148","40277","Car and petrol pump",NA,2018,NA,"28","Promotional","44",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1149","40278","Lamb",NA,2018,NA,"27","Promotional","45",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1150","40279","Frog",NA,2018,NA,"18","Promotional","43",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1151","40280","Tractor",NA,2018,NA,"25","Promotional","38",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1152","40281","Surfer Dragon",NA,2018,NA,"27","Promotional","43",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1153","40282","BBQ",NA,2018,NA,"22","Promotional","37",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1154","40283","Snail",NA,2018,NA,"19","Promotional","37",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1155","40284","Glider",NA,2018,NA,"24","Promotional","29",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1156","40285","Scarecrow",NA,2018,NA,"15","Promotional","24",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1157","40286","Ice Dragon",NA,2018,NA,"17","Promotional","50",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1158","40287","Sleigh",NA,2018,NA,"36","Promotional","64",NA,"Ages_NA",NA,"Polybag","NA","LEGO exclusive","Small"
"1159","40288","BB-8",NA,2018,NA,"18","Star Wars","48",NA,"Ages_6 - 12",NA,"Polybag","NA","LEGO exclusive","Small"
"1160","40289","Diagon Alley",NA,2018,NA,"116","Harry Potter","374",NA,"Ages_10+",1,"Box","NA","Promotional","Small"
"1161","40290","60 Years of the LEGO Brick",NA,2018,NA,"145","Promotional","421",NA,"Ages_8+",NA,"Box","NA","LEGO exclusive","Small"
"1162","40291","Creative Personalities",NA,2018,NA,"91","Promotional","307",NA,"Ages_8+",2,"Box","0.4Kg (0.89 lb)","LEGO exclusive","Small"
"1163","40292","Christmas Gift Box",NA,2018,NA,"98","Seasonal","301",NA,"Ages_7+",2,"Box","0.31Kg (0.68 lb)","LEGO exclusive","Small"
"1164","40293","Christmas Carousel",NA,2018,NA,"73","Seasonal","251",NA,"Ages_7+",NA,"Box","0.26Kg (0.57 lb)","LEGO exclusive","Small"
"1165","40298","DJ",NA,2018,NA,"16","Star Wars","22",NA,"Ages_6+",1,"Polybag","NA","NA","Small"
